order_id,latency_ns
75340,500
75338,6000
75342,500
75341,2700
75345,500
75346,500
75344,5100
75343,8100
75347,500
75300,121000
75348,500
75350,500
75351,400
75349,6900
75353,500
75352,3600
75356,600
75357,500
75358,400
75306,135500
75360,500
75361,400
75359,5100
75363,500
75364,500
75354,23000
75365,500
75366,800
75362,11800
75368,600
75355,31800
75370,500
75367,7600
75369,4100
75371,500
75372,500
75373,500
75376,500
75374,6300
75378,500
75377,2400
75380,1700
75381,500
75379,4400
75386,500
75385,3200
75387,500
75388,500
75384,11100
75389,400
75391,500
75390,3100
75375,40000
75393,500
75392,3600
75397,500
75394,6700
75398,500
75382,41300
75399,500
75400,600
75395,12600
75401,500
75402,500
75403,600
75396,17300
75405,500
75404,4000
75407,500
75406,2800
75408,400
75383,68600
75409,400
75411,500
75413,500
75412,3400
75416,500
75414,3900
75418,500
75419,600
75410,21500
75421,500
75420,2800
75423,500
75425,500
75270,398400
75426,500
75428,400
75424,10400
75429,700
75422,17900
75427,7200
75417,33900
75433,500
75431,4600
75430,7900
75434,500
75435,400
75437,500
75439,600
75438,3900
75436,8700
75440,700
75443,500
75442,2600
75441,5600
75444,600
75445,500
75446,500
75447,500
75432,37600
75449,500
75448,2500
75450,500
75452,500
75451,3500
75459,600
75454,12200
75464,500
75471,400
75466,12800
75467,11100
75474,400
75453,52600
75475,500
75455,51400
75469,17300
75476,500
75461,40900
75477,500
75460,46200
75479,500
75472,19700
75481,900
75480,2300
75483,500
75484,500
75478,12800
75485,400
75486,500
75487,500
75456,77100
75488,500
75489,500
75491,500
75490,2500
75492,500
75465,64200
75493,500
75495,600
75496,500
75468,66100
75497,500
75499,500
75462,89700
75504,500
75500,10000
75482,53500
75457,115000
75507,500
75505,5100
75508,400
75498,27300
75502,17900
75509,400
75501,22500
75512,500
75511,2800
75463,121500
75503,26500
75470,104600
75513,500
75510,11500
75514,600
75517,500
75516,3700
75518,500
75515,8000
75519,400
75269,638800
75520,500
75322,507300
75521,500
75506,44800
75522,400
75295,580200
75525,400
75524,4100
75526,500
75523,9200
75530,400
75529,2600
75534,600
75532,6100
75536,500
75538,500
75528,24000
75527,26900
75543,500
75544,600
75546,600
75535,27500
75542,11300
75547,500
75545,6800
75549,500
75550,400
75537,32700
75553,500
75554,600
75552,6500
75555,400
75556,500
75541,38100
75533,58700
75557,500
75551,17600
75559,600
75558,3700
75548,31400
75568,600
75569,500
75564,11100
75565,10300
75567,6600
75570,500
75218,897600
75571,500
75575,500
75573,5200
75576,400
75577,600
75572,11300
75582,500
75585,500
75584,5300
75298,726000
75586,500
75581,13600
75583,11400
75588,500
75594,500
75591,6900
75597,500
75593,9200
75599,600
75600,500
75574,65700
75587,32500
75561,96900
75604,500
75601,7600
75605,500
75606,500
75603,8300
75607,600
75598,25300
75609,600
75608,2800
75611,500
75610,3700
75613,500
75612,2700
75614,500
75618,500
75620,500
75625,400
75627,500
75622,12600
75628,400
75630,700
75623,18600
75633,400
75562,177000
75637,500
75636,2600
75634,8000
75638,500
75639,500
75152,1243000
75643,500
75641,7100
75645,400
75642,9300
75647,500
75311,854800
75649,600
75650,500
75644,15900
75652,500
75563,224500
75653,500
75654,600
75615,100600
75619,91200
75657,500
75578,203200
75661,500
75659,4900
75663,500
75330,849200
75664,500
75275,989900
75665,500
75589,193100
75666,600
75655,27500
75651,39600
75667,600
75626,107900
75616,133300
75670,500
75668,5000
75674,500
75676,500
75679,400
75592,220900
75590,226900
75682,500
75678,11300
75683,500
75658,64200
75684,500
75540,367600
75632,134400
75680,12700
75687,600
75685,4200
75688,600
75689,500
75690,600
75681,30700
75662,81500
75692,500
75691,2700
75694,500
75686,30500
75617,206800
75699,500
75695,10000
75697,6600
75703,500
75693,28600
75705,500
75704,2800
75701,10100
75706,500
75707,500
75711,500
75709,6200
75713,400
75712,3600
75715,500
75716,600
75717,500
75718,500
75714,11000
75720,400
75719,2400
75721,600
75723,500
75722,2700
75724,500
75725,400
75700,66900
75646,215800
75696,80500
75602,329300
75727,500
75728,500
75726,5700
75729,500
75732,500
75730,4800
75735,400
75734,3900
75738,500
75731,16600
75739,400
75733,15000
75741,500
75740,2700
75736,12400
75737,11700
75745,500
75743,5100
75747,500
75742,12200
75749,600
75746,8300
75751,500
75750,2700
75748,8700
75752,600
75753,500
75756,500
75755,2600
75757,500
75754,9200
75761,500
75759,4800
75763,500
75744,51700
75765,600
75766,500
75768,500
75769,500
75767,7200
75760,25100
75772,500
75774,500
75771,6800
75776,500
75777,500
75775,6000
75784,600
75783,2600
75786,500
75785,2700
75788,2000
75782,13900
75789,500
75790,500
75791,500
75792,600
75793,500
75795,500
75794,2900
75796,500
75779,40600
75798,600
75799,500
75797,5700
75802,500
75800,4600
75804,500
75803,2900
75805,500
75781,58300
75807,500
75809,500
75808,2800
75810,400
75811,600
75812,500
75806,14900
75818,400
75814,9000
75819,500
75821,500
75820,2700
75822,500
75823,600
75826,400
75827,500
75828,500
75829,600
75824,12100
75830,600
75816,36300
75831,500
75825,17900
75833,500
75837,500
75836,2900
75838,500
75839,400
75834,12600
75835,11300
75840,600
75842,400
75843,500
75844,500
75845,500
75770,184300
75848,500
75846,4800
75849,500
75852,500
75850,6100
75853,500
75856,600
75851,76000
75813,172900
75858,600
75841,108000
75863,500
75857,15900
75864,500
75778,277500
75847,107800
75865,600
75861,11800
75867,400
75868,600
75870,600
75871,500
75780,292200
75832,165500
75787,278600
75872,500
75873,400
75815,215200
75876,500
75869,18800
75877,500
75874,9500
75878,500
75879,400
75875,12600
75859,56000
75880,500
75881,500
75882,500
75862,55500
75884,400
75883,2900
75885,600
75887,500
75888,500
75886,5800
75893,500
75892,2700
75889,9600
75762,396800
75854,170100
75896,600
75764,400100
75897,400
75866,84700
75773,380700
75898,500
75894,12100
75899,400
75758,425000
75900,500
75860,111300
75901,500
75855,129300
75903,500
75905,500
75904,3500
75906,600
75917,500
75913,9600
75919,400
75912,17200
75920,500
75909,27200
75921,400
75923,500
75926,500
75924,6200
75928,500
75931,500
75915,37300
75910,49600
75908,55100
75932,500
75925,18500
75933,500
75895,95700
75936,600
75890,120900
75902,85900
75937,400
75938,400
75914,61100
75941,500
75947,500
75945,4600
75911,89600
75948,500
75953,500
75951,4900
75955,600
75954,3100
75957,500
75956,2900
75950,18100
75959,500
75952,19300
75960,600
75961,500
75958,7900
75962,500
75964,500
75963,3300
75965,600
75966,600
75927,100100
75677,815000
75969,500
75968,2700
75970,600
75967,8900
75971,700
75973,500
75579,1083300
75974,600
75976,500
75972,10800
75978,500
75975,7900
75977,3900
75981,600
75982,500
75983,500
75984,500
75987,400
75985,5400
75989,500
75990,500
75991,800
75993,500
75986,17400
75994,600
75988,14800
75979,39600
75997,400
75992,15600
75998,400
75995,8600
76003,500
75999,10000
76004,600
76001,8600
76010,500
76006,9300
76011,500
76012,500
76009,7700
76016,500
76018,500
76014,9400
76019,400
76017,5800
76021,500
76013,21100
76024,600
76023,2900
76026,500
76022,10400
76027,600
76028,500
76029,500
76030,500
76002,68700
76031,400
76033,500
76032,2900
76034,500
76035,500
76037,500
75702,919000
76039,500
76036,8200
76038,3900
76040,500
75629,1126300
76044,600
76043,2700
76045,500
76042,8100
76048,500
76049,500
76047,7700
75801,702200
76052,500
76051,2700
76053,500
75621,1179900
75566,1318700
76055,500
76054,3700
76060,400
76061,600
76056,12500
76059,6200
75660,1103800
75669,1079500
75648,1134900
76064,500
76062,5600
76067,600
76065,6100
76071,400
76063,20000
76074,500
76072,5600
76068,16300
76078,500
76075,7500
76080,600
76082,500
76073,23200
76083,600
76084,400
76081,8400
76087,500
76085,5000
76088,400
76090,500
76057,85900
76069,54700
76093,800
76095,500
76096,600
76098,400
76079,46600
76106,500
76104,6600
76107,500
76109,600
76089,48700
76110,500
76092,43400
76111,500
76108,10100
76112,500
76101,30000
76113,600
76097,41500
76050,163400
76114,400
76086,71800
76116,500
76117,600
76115,4800
76120,500
76119,2600
76121,700
76124,600
76118,17200
76122,6900
76125,500
76130,500
76129,2600
76128,5800
76131,500
76007,322400
76133,500
76127,15800
76134,600
76070,165300
76091,111700
76140,500
76139,2700
76142,500
76144,500
76135,21700
76137,17600
76148,500
76147,3000
76150,700
76152,500
76154,500
76141,32800
76155,500
76143,31300
76156,500
76136,49800
76153,9400
76157,500
76158,600
76159,500
76145,37600
76161,600
76008,399300
76163,600
76066,251000
76166,500
76167,500
76162,12800
76160,21100
76164,9100
76169,500
76151,51700
76076,242500
76170,500
76168,7000
76171,500
76146,71100
76172,500
76015,413000
76175,500
76174,2600
76176,700
76178,500
76179,500
76182,500
76177,12800
76181,3900
76183,400
76173,25900
76184,500
76187,500
76185,4800
76186,3700
76189,500
76188,2800
76190,500
76191,600
76192,500
76180,32500
76193,500
76195,800
76194,2500
76197,700
76200,500
76202,500
76198,9400
76203,500
76025,466300
76204,500
76103,266700
76206,500
76201,14600
76207,500
76199,21800
76196,30700
76208,400
76138,183700
76209,500
76102,283700
76210,500
76099,293800
76077,347700
76105,282100
76211,500
76214,500
76213,2600
76212,5600
76217,600
76216,2600
76221,600
76218,9400
76219,6400
76222,400
76220,7600
76224,500
76215,25200
76225,500
76223,5000
76228,700
76226,6200
76231,600
76229,5400
76232,500
76233,500
76227,16600
76235,500
76234,3500
76230,17400
76236,500
75996,630800
76244,600
76242,5600
76241,8800
76240,11800
76245,500
76237,20500
76238,19300
76248,500
76247,2700
76249,600
76251,500
76255,500
76253,5000
76256,500
76246,25200
76239,44400
76258,600
76243,40700
76259,500
76260,500
76252,21700
76261,500
76254,19900
76262,500
76263,500
76264,500
76265,500
76267,500
76266,2700
76269,500
76268,4200
76271,600
76250,57700
76123,398000
76273,500
76275,600
76274,2900
76276,500
76277,500
76278,700
76281,600
76280,2700
76282,500
76283,600
76279,11600
76288,400
76286,4700
76285,7600
76289,500
76287,6200
76290,600
76291,500
76292,500
76296,600
76298,1900
76294,9300
76299,400
76295,8900
76301,500
76300,2900
75817,1326300
76304,500
76307,500
76303,10700
76309,600
76312,500
76311,2600
76314,500
76308,13000
76317,500
76318,500
76310,19300
76320,500
76322,600
76316,14900
76313,24800
76323,600
76325,500
76326,500
76293,81200
76328,400
76305,57200
76330,500
76327,8300
76331,500
76329,5100
76332,600
76333,500
76334,500
76319,40900
76337,500
76335,8100
76342,500
76340,6500
76343,500
76297,120300
76324,54600
76341,10900
76350,500
76345,11800
76351,500
76346,12600
76353,500
76354,600
76355,500
76000,929600
76356,600
76357,400
76270,224200
76358,600
76359,500
76257,266500
76360,500
76272,226500
76362,500
76363,500
76336,71300
76165,522400
76365,500
75980,1007500
76366,700
76368,500
76352,41300
76369,600
76371,500
76370,2900
76373,600
76374,500
76315,159400
76375,600
76376,500
76377,600
76378,500
76379,500
76381,600
76372,26100
76349,86100
76339,116200
76149,618400
76384,400
76364,57800
76388,500
76382,15400
76390,500
76391,500
76386,12600
76393,500
76389,12900
76394,500
76397,500
76347,134100
76392,14700
76398,400
76383,41200
76401,500
76400,3700
76396,13700
76404,500
76407,500
76380,71800
76408,500
76284,323000
76409,500
76411,500
76412,500
76413,600
76406,15600
76414,500
76399,35800
76302,293200
76417,500
76420,600
76405,35400
76423,600
76424,500
76425,500
76426,600
76427,500
76428,400
76361,174200
76431,500
76367,165300
76432,600
76433,500
76418,37300
76439,400
76441,500
76436,11900
76443,500
76442,3800
76444,400
76446,500
76416,73200
76348,250300
76447,500
76445,7100
76450,500
76451,400
76448,10300
76453,500
76454,500
76456,500
76415,103600
76460,500
76459,2600
76461,500
76462,500
76430,80800
76464,500
76463,2900
76466,600
76467,600
76469,400
76455,35200
76470,600
76468,5300
76473,500
76471,5100
76475,500
76477,500
76479,500
76474,14000
76478,4400
76481,500
76480,3300
76484,500
76482,5100
76485,500
76486,600
76483,9100
76488,500
76410,198300
76490,600
76489,3400
76491,500
76493,500
76492,2900
76487,17100
76494,400
76437,149100
76496,500
76495,2600
76499,500
76452,122000
76500,500
76498,5300
76503,500
76501,3800
76421,209000
76506,500
76505,2700
76504,5800
76507,600
76502,15700
76509,400
76435,191600
76510,500
76508,5000
76511,500
76449,163800
76512,600
76422,232400
76497,41700
76513,400
76440,192700
76515,500
76403,286100
76517,500
76465,138900
76519,500
76520,400
76522,700
76434,227800
76457,169400
76523,500
76521,6600
76524,500
76402,310400
76525,500
76458,175200
76526,500
76385,360700
76395,335300
76516,28600
76387,358500
76527,500
76529,400
76528,2700
76514,43100
76518,33700
76530,500
76531,500
76532,500
76535,600
76533,4500
76536,500
76537,500
76539,600
76540,600
76538,4700
76542,500
76543,600
76544,600
76545,600
76546,500
76541,12900
76547,500
76472,200800
76548,500
76552,500
76551,2600
76553,500
76549,9300
76550,8000
76557,500
76559,400
76554,12200
76560,500
76561,600
76562,500
76556,15400
76563,500
76564,500
76558,16000
76571,400
76568,8000
76569,6900
76575,500
76566,24600
76578,600
76577,2600
76579,500
76580,500
76581,500
76584,500
76586,400
76572,33900
76588,400
76591,600
76593,500
76589,9100
76574,45800
76594,500
76592,6400
76590,11900
76595,600
76570,62400
76596,500
76599,600
76582,41500
76601,600
76603,900
76607,500
76587,47800
76608,600
76605,7800
76600,18700
76609,400
76610,600
76611,500
76583,66900
76612,500
76602,24300
76613,500
76585,68500
76615,600
76616,600
76573,105400
76617,400
76618,500
76565,131500
76619,400
76620,600
76621,500
76597,59700
76555,162800
76624,500
76626,400
76625,2700
76604,60400
76598,72700
76628,400
76629,600
76567,156200
76614,42900
76631,500
76627,13000
76632,500
76633,400
76606,76900
76634,500
76635,500
76576,151600
76636,500
76623,40300
76630,20000
76638,500
76637,2600
76639,400
76640,500
76641,500
76622,57600
76643,600
76644,500
76645,600
76646,500
76647,500
76648,600
76649,500
76652,500
76650,5500
76654,500
76651,8500
76656,500
76657,500
76653,11500
76655,6500
76658,500
76642,42000
76665,600
76664,3100
76666,600
76663,7400
76667,500
76661,15200
76668,600
76662,15800
76669,500
76670,500
76660,26500
76672,500
76671,2900
76673,600
76675,600
76677,600
76674,7100
76681,600
76682,500
76678,9300
76683,600
76685,400
76686,400
76684,5600
76688,500
76687,3700
76689,600
76690,500
76691,600
76692,600
76676,42100
76694,500
76696,500
76695,3700
76698,500
76659,101800
76693,14800
76680,51000
76700,500
76699,2600
76701,600
76708,500
76706,7600
76707,4600
76709,500
76710,500
76679,83100
76705,16300
76702,23400
76712,500
76711,2500
76715,500
76703,35000
76720,500
76723,500
76476,643400
76724,400
76429,762800
76725,600
76344,983900
76726,600
76438,748200
76717,24800
76727,500
76731,400
76704,72900
76732,500
76734,500
76733,2700
76338,1026800
76735,600
76722,36400
76419,817600
76737,500
76736,2800
76739,500
76738,2900
76741,600
76742,600
76744,600
76747,500
76745,4800
76746,4300
76748,600
76751,600
76749,5800
76752,500
76750,6300
76743,25400
76753,400
76754,500
76755,600
76756,500
76758,500
76757,3100
76761,500
76763,500
76764,500
76765,500
76760,13000
76762,9500
76759,17100
76766,500
76767,500
76771,500
76740,84000
76772,500
76777,500
76779,500
76780,600
76774,18300
76781,500
76782,500
76773,26600
76770,35200
76783,500
76769,40500
76786,500
76784,5300
76785,4000
76775,35100
76788,500
76787,3200
76791,600
76790,3800
76792,500
76796,500
76793,8900
76797,500
76798,500
76795,9200
76799,400
76794,15700
76800,500
76697,282000
76729,197600
76713,239400
76803,500
76714,244700
76804,600
76802,7100
76801,10400
76805,500
76716,246600
76807,800
76806,2200
76809,400
76810,500
76811,600
76808,9600
76812,600
76728,231600
76721,252600
76816,500
76813,7800
76815,4200
76814,7300
76817,500
76819,600
76768,143500
76820,500
76818,6200
76821,500
76719,280500
76822,500
76826,400
76718,293700
76829,500
76832,500
76830,4600
76833,500
76836,500
76837,500
76838,500
76835,7800
76839,500
76841,500
76843,500
76842,2800
76845,400
76831,33100
76847,500
76846,2500
76849,500
76853,500
76851,6600
76854,500
76856,400
76730,336600
76857,500
76859,500
76858,3600
76861,500
76844,47000
76862,400
76863,500
76789,192100
76864,500
76840,63300
76855,25300
76865,500
76776,237300
76866,500
76834,83500
76860,17900
76867,600
76850,46800
76869,500
76825,111900
76872,400
76828,112100
76848,65400
76873,500
76823,126800
76824,125300
76875,500
76876,500
76827,125100
76879,500
76852,73600
76881,500
76874,18100
76778,274200
76886,400
76883,6700
76888,500
76534,921000
76868,51700
76894,500
76896,500
76891,11000
76897,600
76898,500
76889,20300
76895,8700
76890,20000
76899,600
76884,37500
76885,36200
76902,500
76901,2700
76903,500
76905,500
76906,500
76907,600
76904,7600
76909,800
76917,500
76921,600
76919,5500
76922,500
76912,24500
76928,600
76923,11800
76930,500
76915,35700
76914,39000
76932,500
76934,500
76933,2700
76935,400
76936,500
76916,47900
76937,500
76938,600
76926,30300
76939,600
76940,700
76925,36800
76941,400
76943,500
76944,500
76910,83500
76913,74400
76945,500
76946,500
76900,109500
76947,500
76892,133000
76942,15600
76949,500
76948,2700
76950,500
76951,500
76952,500
76924,70500
76920,80800
76954,600
76953,4000
76955,400
76880,184300
76918,95100
76956,500
76927,76600
76957,500
76877,199100
76893,161400
76959,500
76958,3100
76961,400
76962,500
76960,5500
76963,500
76965,500
76964,2600
76967,500
76966,2500
76968,600
76975,400
76969,15000
76977,500
76978,500
76979,500
76870,271900
76878,252100
76982,500
76980,5400
76983,600
76976,21500
76973,28800
76971,34000
76985,500
76984,3300
76981,14000
76989,500
76986,7300
76990,500
76991,500
76987,10500
76993,500
76992,3400
76994,500
76997,500
76995,5200
76998,600
76999,500
77000,600
76996,10200
77002,500
77006,500
77001,12400
77007,500
77011,800
77013,500
77004,19400
77014,600
77015,500
77016,500
77022,500
77026,500
77009,37700
77027,500
77020,16600
76911,289300
77028,500
77030,500
77037,500
77036,2700
77031,15200
77039,600
76887,377900
77042,600
77043,500
77048,500
77047,2600
77052,500
77025,67000
77053,700
77057,500
77003,126700
76908,366400
77058,400
77059,600
77061,400
77005,131500
77062,500
77065,500
77063,4800
77066,500
77067,500
76321,1920900
76929,344000
76988,189600
77068,500
77040,68500
77069,500
77054,39000
77073,500
77071,5300
77074,600
77075,500
77076,500
77072,10300
77078,500
77080,500
77081,600
77077,10300
77082,500
77083,600
77079,11200
77085,500
77024,152200
77064,55000
77086,500
77088,500
77012,190500
76306,2012000
77089,500
77087,6500
77090,400
77092,500
77094,500
77093,3600
77100,500
77097,7100
77101,500
77098,7500
77103,500
77104,500
77105,500
77111,600
77110,2700
77115,600
77114,4400
77116,2200
77119,600
77095,55300
77120,800
77032,215800
77121,400
77122,500
77023,243800
77046,187000
76931,474200
77126,500
77096,72100
77107,46100
77130,500
77125,11600
77106,57700
77131,500
77113,46600
77123,21200
77044,215600
77133,500
77034,245400
77134,500
77055,198300
77135,400
77091,107200
77033,253800
77137,500
77138,600
75640,3929500
77140,600
76132,2599100
77112,73700
75698,3780300
77143,500
77139,12400
77145,500
75891,3232300
77146,500
77142,10300
77147,500
77148,500
77021,319200
77149,500
77151,600
77118,88600
75560,4164600
77153,500
77154,500
76020,2929000
76126,2653000
75944,3122000
77155,500
77056,254000
77049,271100
77050,269700
77084,184700
77156,600
77158,600
77099,154700
77159,600
77160,400
77051,280400
77162,600
76046,2886500
76094,2761900
76205,2472700
77163,600
77045,303200
76974,478300
77165,500
77109,151000
77169,500
75939,3175600
77170,500
77172,600
77171,3200
77174,400
76970,514900
77175,600
77173,5500
77177,400
77108,181900
77178,500
77117,164800
75942,3191500
77181,500
77182,600
77179,8000
77185,400
77018,423400
77187,500
77188,500
75934,3236700
77150,102300
77189,500
75580,4219400
75596,4178700
77190,500
77184,16900
77191,600
75631,4095100
77192,500
77193,500
77194,500
76100,2827800
77035,405500
77195,600
77102,242600
75918,3296200
77196,600
77176,52900
77199,600
77201,500
75929,3284800
77202,600
76005,3091700
77203,500
76041,3003900
77204,500
77205,500
77038,424900
77206,600
77207,500
75656,4071400
77208,500
77210,600
76058,2975900
77213,500
77215,800
77217,500
75710,3946900
77141,198000
77218,500
75671,4058500
75949,3276500
77219,400
77220,600
77008,533200
75708,3961200
77224,700
75946,3299300
77225,500
77186,100800
77226,600
67470,25891700
77227,500
67538,25725400
67661,25426900
77228,500
67667,25413800
77229,500
74735,6511900
77230,700
77231,400
74754,6470200
77233,600
75935,3351000
77234,600
77235,500
77127,286200
77236,500
77237,500
76972,670200
77238,500
54242,62596000
77239,600
77240,500
67708,25341500
74774,6440500
77242,600
74961,5975800
77244,500
67551,25738100
77247,500
77248,500
67663,25473800
77251,500
74685,6691700
74699,6658800
77252,500
74972,5975100
77253,500
75624,4270800
75922,3434000
77254,400
77255,500
77019,599900
67514,25853600
77256,500
77257,500
74581,6973000
74652,6792400
75046,5801000
77258,500
77010,628600
67509,25874600
77259,500
77261,600
67671,25490100
77262,500
74605,6920000
77264,500
77265,600
77268,500
74687,6732300
77269,500
74974,6013700
77270,500
77271,500
75672,4193000
77272,500
77273,400
74703,6704800
77274,500
74809,6439700
75058,5809700
75595,4399100
77276,500
75635,4302600
77277,600
53972,63394500
77279,600
67666,25546700
77282,500
67772,25288200
74819,6433300
77283,600
77180,266000
77286,400
67494,25984100
77290,500
77292,500
77041,640700
77293,500
77294,400
67498,25992000
67563,25836900
74616,6977500
77295,500
74790,6538900
74935,6176500
74987,6050300
77296,800
76871,1074700
77297,400
77129,442100
77298,500
77299,500
77300,500
77301,400
77305,500
77306,400
67511,25989600
77307,500
67543,25920200
77309,600
77136,449100
67425,26223600
77310,400
77311,600
67512,26000700
77313,500
74573,7136800
77314,600
74733,6733400
74758,6670600
77315,400
77317,800
77319,500
75061,5912300
77124,504400
77323,500
77243,203300
77327,400
67526,26007800
74804,6585900
77329,500
75673,4339000
77330,600
77029,769000
77144,482500
77332,500
77335,500
67588,25879100
74701,6871600
74776,6680800
77338,500
77339,500
77340,500
67545,26002000
67571,25937100
77343,500
67504,26102700
75940,3619800
77223,311700
67527,26050300
77344,500
77183,416800
77345,500
67521,26070600
77346,400
74607,7133900
77348,400
77350,500
74743,6803700
77352,500
77128,584600
67635,25815300
77354,500
77356,500
74630,7105100
77359,500
77364,500
67565,26012700
77366,500
77371,400
67637,25853400
67675,25758300
77372,600
77132,620600
77373,400
77375,600
77376,500
77166,534600
67622,25904100
77377,400
74768,6812600
74945,6364400
77378,500
77379,500
74992,6254600
77070,797200
77380,500
53971,63662800
77381,500
67628,25908100
77385,800
77017,939500
77386,500
67638,25893200
74600,7253600
77164,569800
77387,500
77388,600
77389,500
77161,586400
77167,570200
67640,25896800
77391,500
67546,26130100
74588,7302100
77392,500
77393,500
74956,6375800
46795,82517600
77397,400
51885,69157400
53510,64960700
67499,26256300
77398,400
74618,7241800
77060,872100
77399,400
51703,69707800
77400,500
51822,69396200
67634,25940500
77249,392500
77401,500
51779,69512500
77403,500
53380,65317700
77406,500
53412,65240300
77407,500
77408,500
53469,65096600
77410,500
53523,64964000
77411,500
67517,26247800
74763,6909200
74950,6438200
77412,700
51684,69788400
53103,66040200
77414,500
53106,66038700
74808,6804600
74928,6501000
77416,500
77419,900
77421,500
74941,6483300
77425,500
74963,6438500
77427,500
51731,69705400
51773,69590700
53456,65177300
77428,400
75675,4590600
77152,714000
77197,594000
46766,82680000
77429,500
51695,69805000
77432,400
51729,69724700
77433,500
77438,500
51748,69686800
67506,26343100
77443,500
74793,6930000
46702,82895600
77446,500
46767,82740000
77447,500
51689,69881800
77448,600
67502,26396200
77449,500
67553,26277700
77451,500
74845,6818100
46771,82744900
77452,500
53100,66165200
53426,65339400
77456,400
67507,26405000
77458,500
74839,6850300
77459,500
74921,6643700
77463,500
51744,69780400
77465,500
77466,500
51858,69489900
51865,69475600
77467,500
53547,65063200
77468,500
74891,6739100
77469,500
77477,600
77478,400
74895,6749400
77480,500
77481,400
77484,600
77168,822300
77486,500
77488,500
77246,630500
77492,500
77496,500
77497,500
51716,69930400
53526,65184900
77498,500
67453,26635200
67633,26197700
77499,400
74846,6925900
51697,69985000
77503,500
51786,69759100
51831,69640900
77506,500
77245,676100
77507,600
51856,69588200
77510,600
53385,65582000
77512,400
74850,6947600
77513,400
77241,702900
46539,83479400
77514,400
77515,500
77516,500
53374,65624000
53402,65553900
77518,500
77519,600
77520,500
74686,7384800
77521,700
77523,500
74750,7228600
77526,500
74825,7045400
47109,82078200
77532,500
51735,69965200
77533,500
51850,69662300
77534,500
77536,500
53130,66284700
77537,500
77538,600
53509,65322300
77539,600
77541,500
67547,26509600
51797,69823700
51826,69745600
77547,500
77548,500
53376,65694000
77549,500
77551,500
51746,69979300
77553,500
77556,500
53428,65577700
67625,26354600
77157,1021700
77558,600
77560,500
77250,792100
77561,500
77565,500
51717,70089800
51803,69861700
77566,500
53175,66249800
77568,400
74606,7695700
77569,500
46658,83310600
77570,400
77572,500
77575,400
53080,66502500
77576,500
77577,400
51725,70094500
77579,600
51869,69729600
51901,69575400
77580,400
77582,400
74824,7181200
77584,500
74835,7155400
77587,500
77589,500
74868,7079100
77198,991900
51705,70177100
77591,500
77593,600
77594,500
74829,7196000
77597,500
51802,69940100
77598,500
77601,500
53495,65505500
77604,600
77608,500
46690,83307700
51848,69841600
77609,600
51852,69835800
74827,7235200
77615,600
77618,500
53478,65591000
53527,65471400
74930,7000200
77620,800
77613,19200
77622,600
77603,48900
77623,800
77625,500
46786,83115100
77626,400
51718,70232000
77628,500
51755,70137400
77629,500
51756,70137400
51840,69914000
77635,400
77632,6800
77200,1098700
77636,600
77637,700
51699,70307700
51730,70229100
77639,500
77642,500
77643,500
77640,6700
77645,500
51736,70235400
77646,500
51874,69880800
77650,500
77649,3100
77652,500
77647,13100
77653,500
77651,6600
77655,500
77657,400
77278,952300
77658,600
77638,50800
77659,500
51738,70266700
77660,500
77661,500
77634,69400
77663,500
77665,500
51706,70362000
77666,400
51836,70016800
77667,400
74831,7371400
77668,500
77669,500
74833,7368300
77670,500
77673,500
77674,500
77672,5800
77211,1167300
77675,400
77611,160500
77662,34500
51787,70173300
77679,600
77678,2800
77680,500
77676,9600
77681,500
77683,500
51864,69997300
77684,500
74883,7278000
77686,500
74915,7205100
77693,500
77690,7600
77694,500
77682,31300
77695,500
77697,500
77687,28200
77700,600
77698,5200
77702,400
77707,400
77706,2600
77710,400
77705,56800
77712,500
77714,400
77685,117000
77716,600
77689,112400
77717,500
77718,500
77654,205000
77721,400
77720,3600
77722,500
77704,89100
77723,400
77725,800
77724,2300
77728,400
77727,2600
77726,7900
77731,400
77730,3600
77732,500
77733,700
77734,500
77735,500
77737,400
77736,2500
77729,21600
77741,500
77740,3300
77738,9000
77742,600
77739,10100
77744,600
77743,2700
77746,400
77751,400
77748,6400
77753,500
77747,12900
77755,400
77756,500
77750,15900
77757,600
77759,500
77758,2700
77760,500
77761,500
77708,177700
77763,700
77762,3000
77764,400
77709,139600
77766,500
77703,202500
77767,500
77765,6600
77769,400
77772,500
77773,600
77774,600
77768,14100
77781,500
77779,5200
77782,500
77778,9400
77783,500
77785,500
77786,500
77787,500
77777,26500
77790,500
77793,400
77791,5400
77797,500
77798,400
77788,23300
77799,500
77789,23800
77780,46400
77800,500
77770,73800
77771,72100
77801,500
77794,19100
77795,18100
77805,400
77806,500
77796,27400
77807,700
77810,500
77776,84400
77812,600
77815,500
77808,15700
77816,600
77817,500
77818,500
77819,400
77804,34500
77802,40200
77820,500
77813,18800
77803,41700
77821,600
77822,600
77823,500
77824,500
77711,283300
77713,278900
77825,400
77784,105000
77828,1900
77830,600
77829,3100
77834,500
77836,500
77831,11700
77838,500
77839,500
77832,18600
77833,17100
77840,500
77842,500
77843,600
77845,500
77844,3000
77847,400
77848,500
77849,500
77851,500
77850,3700
77852,500
77827,63500
77835,47300
77853,500
77809,113300
77692,448900
77696,437600
77699,429200
77856,500
77858,500
77857,2900
77862,600
77854,19400
77863,500
77864,500
77866,600
77865,2800
77861,13100
77860,17200
77867,400
